淘宝ID,卖家昵称,商家编码,标题,图片地址,促销活动,价格,促销价格,总销量,月销量,库存,收藏数,SKU数,抓取日期
12715911035,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+面膜 保湿补水 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1bnDHXhxnXXcxUrQ5_054816.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
12715911035,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+面膜 保湿补水 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1bnDHXhxnXXcxUrQ5_054816.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12596862191,olay官方旗舰店,,,,,0.0,,6,5,-6,0,0,2012-10-19
12596862191,olay官方旗舰店,50g,Olay旗舰 玉兰油水润滋养补水保湿凝露50g 保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1nO6LXm0hXXX7I8g9_104349.jpg,,0.0,0.0,2,-18,-2,-4,0,2012-10-18
12596862191,olay官方旗舰店,50g,Olay旗舰 玉兰油水润滋养补水保湿凝露50g 保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1nO6LXm0hXXX7I8g9_104349.jpg,,0.0,0.0,3,1,-4,4,0,2012-10-17
12596862191,olay官方旗舰店,50g,Olay旗舰 玉兰油水润滋养补水保湿凝露50g 保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1nO6LXm0hXXX7I8g9_104349.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12620798148,olay官方旗舰店,,,,,0.0,,2,0,-2,5,0,2012-10-19
12620798148,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜金纯弹力眼霜15ml 提拉紧致保湿专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T13hLIXcNkXXXSEZo0_034505.jpg,,0.0,0.0,4,0,-3,2,0,2012-10-18
12620798148,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜金纯弹力眼霜15ml 提拉紧致保湿专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T13hLIXcNkXXXSEZo0_034505.jpg,,0.0,0.0,7,5,-8,3,0,2012-10-17
12620798148,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜金纯弹力眼霜15ml 提拉紧致保湿专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T13hLIXcNkXXXSEZo0_034505.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13015060522,olay官方旗舰店,,,,,0.0,,1,-1,-1,4,0,2012-10-19
13015060522,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+洁面 补水 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1DdnMXiReXXc3NGZ5_055007.jpg,,0.0,0.0,0,-1,0,2,0,2012-10-18
13015060522,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+洁面 补水 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1DdnMXiReXXc3NGZ5_055007.jpg,,0.0,0.0,1,0,-1,3,0,2012-10-17
13015060522,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力轻盈保湿露+晶露+洁面 补水 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1DdnMXiReXXc3NGZ5_055007.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13015152126,olay官方旗舰店,,,,,0.0,,0,-2,0,7,0,2012-10-19
13015152126,olay官方旗舰店,Olay,Olay旗舰 玉兰油精纯深澈透白精华露 美白淡斑 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1TO_LXhXjXXXg46_a_121656.jpg,,0.0,0.0,4,-2,-4,6,0,2012-10-18
13015152126,olay官方旗舰店,Olay,Olay旗舰 玉兰油精纯深澈透白精华露 美白淡斑 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1TO_LXhXjXXXg46_a_121656.jpg,,0.0,0.0,7,5,-7,8,0,2012-10-17
13015152126,olay官方旗舰店,Olay,Olay旗舰 玉兰油精纯深澈透白精华露 美白淡斑 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1TO_LXhXjXXXg46_a_121656.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12582438336,olay官方旗舰店,,,,,0.0,,2,2,-2,-1,0,2012-10-19
12582438336,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力保湿洁面乳 洗面奶 保湿 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MeHLXc8kXXa3CI35_055249.jpg,,0.0,0.0,3,-2,-3,-3,0,2012-10-18
12582438336,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力保湿洁面乳 洗面奶 保湿 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MeHLXc8kXXa3CI35_055249.jpg,,0.0,0.0,0,-3,0,4,0,2012-10-17
12582438336,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力保湿洁面乳 洗面奶 保湿 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MeHLXc8kXXa3CI35_055249.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13055424349,olay官方旗舰店,15g,Olay官方旗舰 玉兰油新生眼部退纹紧致霜15g 眼霜 去黑眼圈 正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1mOLMXmJcXXb0XJo._111630.jpg,,0.0,0.0,3,1,-3,6,0,2012-10-17
13055424349,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生眼部退纹紧致霜 眼霜 抗皱淡纹 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1mOLMXmJcXXb0XJo._111630.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12568149245,olay官方旗舰店,,,,,0.0,,4,3,-4,1,0,2012-10-19
12568149245,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力长效保湿晶露 保湿凝露 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1XkDKXh0kXXcz7r.4_052218.jpg,,0.0,0.0,5,-3,-3,6,0,2012-10-18
12568149245,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力长效保湿晶露 保湿凝露 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1XkDKXh0kXXcz7r.4_052218.jpg,,0.0,0.0,2,-3,-4,8,0,2012-10-17
12568149245,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾动力长效保湿晶露 保湿凝露 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1XkDKXh0kXXcz7r.4_052218.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12757325435,olay官方旗舰店,,,,,0.0,,0,-1,0,3,0,2012-10-19
12757325435,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生紧致弹力面膜6片*2盒 紧致抗皱保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1GRnEXkJpXXbeLx.U_014840.jpg,,0.0,0.0,3,0,-3,2,0,2012-10-18
12757325435,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生紧致弹力面膜6片*2盒 紧致抗皱保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1GRnEXkJpXXbeLx.U_014840.jpg,,0.0,0.0,3,1,-3,1,0,2012-10-17
12757325435,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生紧致弹力面膜6片*2盒 紧致抗皱保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1GRnEXkJpXXbeLx.U_014840.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12749295575,olay官方旗舰店,50g,Olay旗舰 玉兰油多效美白霜50g 面霜 美白保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1yCPMXglbXXbbYiI9_103734.jpg,,0.0,0.0,0,-2,0,0,0,2012-10-17
12749295575,olay官方旗舰店,50g,Olay旗舰 玉兰油多效美白霜50g 面霜 美白保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1yCPMXglbXXbbYiI9_103734.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13743442485,olay官方旗舰店,,,,,0.0,,3,-2,-3,1,0,2012-10-19
13743442485,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾深层保湿晶露+保湿露+洁面 补水 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lIHMXkNfXXXXTug5_055424.jpg,,0.0,0.0,3,-1,-3,-2,0,2012-10-18
13743442485,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾深层保湿晶露+保湿露+洁面 补水 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lIHMXkNfXXXXTug5_055424.jpg,,0.0,0.0,0,-5,0,0,0,2012-10-17
13743442485,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾深层保湿晶露+保湿露+洁面 补水 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1lIHMXkNfXXXXTug5_055424.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12607465764,olay官方旗舰店,,,,,0.0,,3,2,-3,-2,0,2012-10-19
12607465764,olay官方旗舰店,75ml,Olay旗舰 玉兰油多效深层嫩白乳液75ml 保湿美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1K0LHXm4sXXXDgq3__105402.jpg,,0.0,0.0,1,0,-1,-1,0,2012-10-18
12607465764,olay官方旗舰店,75ml,Olay旗舰 玉兰油多效深层嫩白乳液75ml 保湿美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1K0LHXm4sXXXDgq3__105402.jpg,,0.0,0.0,6,0,5,-2,0,2012-10-17
12607465764,olay官方旗舰店,75ml,Olay旗舰 玉兰油多效深层嫩白乳液75ml 保湿美白 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1K0LHXm4sXXXDgq3__105402.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12602174123,olay官方旗舰店,,,,,0.0,,1,1,-1,0,0,2012-10-19
12602174123,olay官方旗舰店,/110g,Olay旗舰 玉兰油健康嫩白蛋白乳液白滑面膜5片/110g 美白专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1JnbKXaXgXXblCKc9_102849.jpg,,0.0,0.0,0,-3,0,2,0,2012-10-18
12602174123,olay官方旗舰店,/110g,Olay旗舰 玉兰油健康嫩白蛋白乳液白滑面膜5片/110g 美白专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1JnbKXaXgXXblCKc9_102849.jpg,,0.0,0.0,2,1,68,-6,0,2012-10-17
12602174123,olay官方旗舰店,/110g,Olay旗舰 玉兰油健康嫩白蛋白乳液白滑面膜5片/110g 美白专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1JnbKXaXgXXblCKc9_102849.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12614617396,olay官方旗舰店,150g,Olay旗舰 玉兰油细滑活肤洁面乳150g 洗面奶 细致 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1D2jOXaxXXXbdBF36_060521.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13059444544,olay官方旗舰店,,,,,0.0,,1,-1,-1,0,0,2012-10-19
13059444544,olay官方旗舰店,150ml,Olay旗舰 玉兰油多效修护醒肤水150ml 爽肤水 保湿 淡斑抗皱 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1dQHIXhhiXXcj.Sfa_091936.jpg,,0.0,0.0,6,1,-6,-1,0,2012-10-18
13059444544,olay官方旗舰店,150ml,Olay旗舰 玉兰油多效修护醒肤水150ml 爽肤水 保湿 淡斑抗皱 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1dQHIXhhiXXcj.Sfa_091936.jpg,,0.0,0.0,1,1,-1,-3,0,2012-10-17
13059444544,olay官方旗舰店,150ml,Olay旗舰 玉兰油多效修护醒肤水150ml 爽肤水 保湿 淡斑抗皱 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1dQHIXhhiXXcj.Sfa_091936.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13003748550,olay官方旗舰店,,,,,0.0,,5,-5,25,-5,0,2012-10-19
13003748550,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效活肤霜 抗皱保湿 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T195HKXbRoXXborqo7_063507.jpg,,0.0,0.0,9,8,-9,-1,0,2012-10-17
13003748550,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效活肤霜 抗皱保湿 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T195HKXbRoXXborqo7_063507.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13073864652,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
13073864652,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效清透驻颜凝乳 乳液 保湿抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1eODJXhBXXXXQcQk._082816.jpg,,0.0,0.0,3,0,-3,-2,0,2012-10-18
13073864652,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效清透驻颜凝乳 乳液 保湿抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1eODJXhBXXXXQcQk._082816.jpg,,0.0,0.0,3,0,-3,3,0,2012-10-17
13073864652,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效清透驻颜凝乳 乳液 保湿抗皱 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1eODJXhBXXXXQcQk._082816.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12643377724,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
12643377724,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜眼霜15ml 两支 抗皱紧致保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T12OqAXe0PXXXwRgA0_035331.jpg,,0.0,0.0,2,-1,-2,5,0,2012-10-18
12643377724,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜眼霜15ml 两支 抗皱紧致保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T12OqAXe0PXXXwRgA0_035331.jpg,,0.0,0.0,0,-2,-1,-1,0,2012-10-17
12643377724,olay官方旗舰店,15ml,Olay旗舰 玉兰油新生塑颜眼霜15ml 两支 抗皱紧致保湿 专柜正品,http://img04.taobaocdn.com/bao/uploaded/i4/T12OqAXe0PXXXwRgA0_035331.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12760627264,olay官方旗舰店,,,,,0.0,,3,3,-3,0,0,2012-10-19
12760627264,olay官方旗舰店,200g,Olay旗舰 玉兰油双效水润卸妆净颜露200g 卸妆洗面奶/乳 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1CYa9XjNrXXajo1U0_035116.jpg,,0.0,0.0,1,-3,-1,5,0,2012-10-18
12760627264,olay官方旗舰店,200g,Olay旗舰 玉兰油双效水润卸妆净颜露200g 卸妆洗面奶/乳 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1CYa9XjNrXXajo1U0_035116.jpg,,0.0,0.0,3,2,7,1,0,2012-10-17
12760627264,olay官方旗舰店,200g,Olay旗舰 玉兰油双效水润卸妆净颜露200g 卸妆洗面奶/乳 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1CYa9XjNrXXajo1U0_035116.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12661905292,olay官方旗舰店,,,,,0.0,,1,-1,-1,0,0,2012-10-19
12661905292,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾营养水润面膜*2盒 保湿补水 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T17nbHXo0pXXbtLK74_052601.jpg,,0.0,0.0,3,-1,-3,0,0,2012-10-18
12661905292,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾营养水润面膜*2盒 保湿补水 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T17nbHXo0pXXbtLK74_052601.jpg,,0.0,0.0,0,-3,0,1,0,2012-10-17
12661905292,olay官方旗舰店,Olay,Olay旗舰 玉兰油水漾营养水润面膜*2盒 保湿补水 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T17nbHXo0pXXbtLK74_052601.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12588149499,olay官方旗舰店,,,,,0.0,,1,-2,-1,0,0,2012-10-19
12588149499,olay官方旗舰店,Olay,Olay旗舰 玉兰油健康嫩白美白润肤霜 面霜 保湿美白 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1tafIXadrXXcOB6M9_103856.jpg,,0.0,0.0,2,-3,-2,5,0,2012-10-18
12588149499,olay官方旗舰店,Olay,Olay旗舰 玉兰油健康嫩白美白润肤霜 面霜 保湿美白 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1tafIXadrXXcOB6M9_103856.jpg,,0.0,0.0,3,-7,-3,0,0,2012-10-17
12588149499,olay官方旗舰店,Olay,Olay旗舰 玉兰油健康嫩白美白润肤霜 面霜 保湿美白 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1tafIXadrXXcOB6M9_103856.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12752051941,olay官方旗舰店,,,,,0.0,,2,2,8,0,0,2012-10-19
12752051941,olay官方旗舰店,100g,Olay旗舰 玉兰油男士焕能多效泡沫洁面乳100g 洗面奶 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1wmYMXjlXXXb8Cms6_063007.jpg,,0.0,0.0,2,1,-2,0,0,2012-10-17
12752051941,olay官方旗舰店,100g,Olay旗舰 玉兰油男士焕能多效泡沫洁面乳100g 洗面奶 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1wmYMXjlXXXb8Cms6_063007.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12589846591,olay官方旗舰店,,,,,0.0,,1,0,-1,3,0,2012-10-19
12589846591,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯活能水 爽肤水 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1My2JXhdaXXXZZDc1_042416.jpg,,0.0,0.0,1,-2,-1,7,0,2012-10-18
12589846591,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯活能水 爽肤水 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1My2JXhdaXXXZZDc1_042416.jpg,,0.0,0.0,0,-1,0,3,0,2012-10-17
12589846591,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜金纯活能水 爽肤水 保湿抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1My2JXhdaXXXZZDc1_042416.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12607061529,olay官方旗舰店,15g,Olay旗舰 玉兰油水感透白眼部精华露15g 眼霜 保湿 补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1y0TLXh4oXXadW42a_121406.jpg,,0.0,0.0,0,-3,0,0,0,2012-10-18
12607061529,olay官方旗舰店,15g,Olay旗舰 玉兰油水感透白眼部精华露15g 眼霜 保湿 补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1y0TLXh4oXXadW42a_121406.jpg,,0.0,0.0,2,2,-2,2,0,2012-10-17
12607061529,olay官方旗舰店,15g,Olay旗舰 玉兰油水感透白眼部精华露15g 眼霜 精华 美白 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1y0TLXh4oXXadW42a_121406.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12748851230,olay官方旗舰店,,,,,0.0,,1,0,-1,0,0,2012-10-19
12748851230,olay官方旗舰店,50g,Olay旗舰 玉兰油水感透白焕采霜50g 美白补水正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1.TDLXcxjXXbATxfa_121308.jpg,,0.0,0.0,2,-1,-2,-3,0,2012-10-18
12748851230,olay官方旗舰店,50g,Olay旗舰 玉兰油水感透白焕采霜50g 美白补水正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1.TDLXcxjXXbATxfa_121308.jpg,,0.0,0.0,0,-1,0,5,0,2012-10-17
12748851230,olay官方旗舰店,50g,Olay旗舰 玉兰油水感透白焕采霜50g 美白补水正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1.TDLXcxjXXbATxfa_121308.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12620873459,olay官方旗舰店,,,,,0.0,,0,0,0,1,0,2012-10-19
12620873459,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生淡斑抗皱精华露 紧致抗皱淡斑 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1_n_KXh8mXXaD9Ks._111757.jpg,,0.0,0.0,0,-1,0,2,0,2012-10-18
12620873459,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生淡斑抗皱精华露 紧致抗皱淡斑 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1_n_KXh8mXXaD9Ks._111757.jpg,,0.0,0.0,0,-1,0,1,0,2012-10-17
12620873459,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生淡斑抗皱精华露 紧致抗皱淡斑 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1_n_KXh8mXXaD9Ks._111757.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13067588419,olay官方旗舰店,,,,,0.0,,1,1,-1,2,0,2012-10-19
13067588419,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜修护精华露 精华 保湿抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MLYDXltmXXXRAeUW_023311.jpg,,0.0,0.0,1,-2,-1,5,0,2012-10-18
13067588419,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜修护精华露 精华 保湿抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MLYDXltmXXXRAeUW_023311.jpg,,0.0,0.0,0,-2,-1,-3,0,2012-10-17
13067588419,olay官方旗舰店,Olay,Olay旗舰 玉兰油新生塑颜修护精华露 精华 保湿抗皱 专柜正品,http://img03.taobaocdn.com/bao/uploaded/i3/T1MLYDXltmXXXRAeUW_023311.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13680767650,olay官方旗舰店,,,,,0.0,,0,-1,0,0,0,2012-10-19
13680767650,olay官方旗舰店,Olay,Olay旗舰 玉兰油长效保湿晶露+眼部精华走珠笔 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1jp_MXjxiXXXkpSs5_060052.jpg,,0.0,0.0,2,1,-2,1,0,2012-10-18
13680767650,olay官方旗舰店,Olay,Olay旗舰 玉兰油长效保湿晶露+眼部精华走珠笔 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1jp_MXjxiXXXkpSs5_060052.jpg,,0.0,0.0,1,0,-1,0,0,2012-10-17
13680767650,olay官方旗舰店,Olay,Olay旗舰 玉兰油长效保湿晶露+眼部精华走珠笔 保湿补水 专柜正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1jp_MXjxiXXXkpSs5_060052.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
14752287529,olay官方旗舰店,,,,,0.0,,0,0,0,0,0,2012-10-19
14752287529,olay官方旗舰店,Olay,Olay旗舰店 玉兰油水感透白美白淡斑防晒组合 补水保湿 正品包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1leLLXoBiXXXPKqsY_025359.jpg,,0.0,0.0,0,0,0,0,0,2012-10-18
14752287529,olay官方旗舰店,Olay,Olay旗舰店 玉兰油水感透白美白淡斑防晒组合 补水保湿 正品包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1leLLXoBiXXXPKqsY_025359.jpg,,0.0,0.0,0,0,0,0,0,2012-10-17
14752287529,olay官方旗舰店,Olay,Olay旗舰店 玉兰油水感透白美白淡斑防晒组合 补水保湿 正品包邮,http://img01.taobaocdn.com/bao/uploaded/i1/T1leLLXoBiXXXPKqsY_025359.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12802487241,olay官方旗舰店,,,,,0.0,,0,0,0,3,0,2012-10-19
12802487241,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效活肤霜+保湿露 面霜 抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1JhHLXblnXXbUu1o8_100239.jpg,,0.0,0.0,3,2,-3,-2,0,2012-10-18
12802487241,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效活肤霜+保湿露 面霜 抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1JhHLXblnXXbUu1o8_100239.jpg,,0.0,0.0,1,0,6,0,0,2012-10-17
12802487241,olay官方旗舰店,Olay,Olay旗舰 玉兰油男士焕能多效活肤霜+保湿露 面霜 抗皱 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T1JhHLXblnXXbUu1o8_100239.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12764851366,olay官方旗舰店,,,,,0.0,,1,-1,-1,0,0,2012-10-19
12764851366,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效修护润舒霜 祛斑 细致抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T18rbKXaBcXXaGqf2X_084911.jpg,,0.0,0.0,4,1,-4,1,0,2012-10-18
12764851366,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效修护润舒霜 祛斑 细致抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T18rbKXaBcXXaGqf2X_084911.jpg,,0.0,0.0,0,-3,0,12,0,2012-10-17
12764851366,olay官方旗舰店,Olay,Olay旗舰 玉兰油多效修护润舒霜 祛斑 细致抗皱保湿 专柜正品,http://img01.taobaocdn.com/bao/uploaded/i1/T18rbKXaBcXXaGqf2X_084911.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
13022704411,olay官方旗舰店,,,,,0.0,,0,-1,0,0,0,2012-10-19
13022704411,olay官方旗舰店,Olay,Olay旗舰 玉兰油活肤菁华露 紧致抗皱保湿 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1OS_LXhVhXXcAD13__105911.jpg,,0.0,0.0,6,3,-6,-1,0,2012-10-18
13022704411,olay官方旗舰店,Olay,Olay旗舰 玉兰油活肤菁华露 紧致抗皱保湿 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1OS_LXhVhXXcAD13__105911.jpg,,0.0,0.0,2,2,-3,2,0,2012-10-17
13022704411,olay官方旗舰店,Olay,Olay旗舰 玉兰油活肤菁华露 紧致抗皱保湿 正品,http://img02.taobaocdn.com/bao/uploaded/i2/T1OS_LXhVhXXcAD13__105911.jpg,,0.0,0.0,0,0,0,0,0,2012-10-16
12602146958,olay官方旗舰店,,,,,0.0,,0,0,0,-4,0,2012-10-19
12602146958,olay官方旗舰店,ProX,Olay旗舰 玉兰油ProX纯焕方程式柔珠焕活洁面乳 洗面奶 抗皱 正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1SADJXglcXXc.6zE9_104150.jpg,,0.0,0.0,4,2,-4,3,0,2012-10-18
12602146958,olay官方旗舰店,ProX,Olay旗舰 玉兰油ProX纯焕方程式柔珠焕活洁面乳 洗面奶 抗皱 正品,http://img04.taobaocdn.com/bao/uploaded/i4/T1SADJXglcXXc.6zE9_104150.jpg,,0.0,0.0,1,-2,-1,2,0,2012-10-17
